id,sample_url,hair,eyes
2222540,https://safebooru.org/samples/2132/sample_55f31100eeb485d0f7269a89e48c60b903ec90c8.jpg,brown_hair,yellow_eyes
2783967,https://safebooru.org/samples/2673/sample_1147139fd8792a5dabacf7ac0adf98bde46bcf8f.jpg,pink_hair,blue_eyes
642146,https://safebooru.org/images/636/d429246f8373253c17b4198c60634679401ee183.jpg,blue_hair,blue_eyes
813823,https://safebooru.org/images/808/18505c934a57fa11c91532d27aaf26174f1766d7.jpg,blonde_hair,blue_eyes
700398,https://safebooru.org/images/695/18700368daf1a5a99827210f3c0f0b2a99cec600.jpg,blue_hair,red_eyes
2624326,https://safebooru.org/samples/2517/sample_3646c0cc514a566938a8b9a4169f13b9ad09752b.jpg,white_hair,brown_eyes
2593885,https://safebooru.org/samples/2487/sample_fffa4af92956338931d75d733e65ce16544b19ae.jpg,pink_hair,yellow_eyes
2573988,https://safebooru.org/images/2472/e6ed475137e7e09bcf94577b280a0e34f96973f6.png,white_hair,red_eyes
430701,https://safebooru.org/images/430/17ae1b3aa6f555de924bae593138f87764bfc089.jpg,red_hair,red_eyes
2732056,https://safebooru.org/samples/2624/sample_76451b836399e8d4bb264c5eca3b9d27d7c195e9.jpg,white_hair,blue_eyes
67188,https://safebooru.org/samples/68/sample_b4a07ee9abe556d689a5e5cee743585cf1de02ac.jpg,silver_hair,blue_eyes
1265720,https://safebooru.org/images/1215/176ad46b7ad04f3f062ebdd661c3f433e1936318.png,white_hair,red_eyes
286256,https://safebooru.org/images/286/31c5e1361708106078955ca300e08ac32c591cc9.gif,red_hair,brown_eyes
836358,https://safebooru.org/images/831/00718b2c56d7239aae526cbfd9688b70584903ef.png,blonde_hair,green_eyes
482801,https://safebooru.org/images/481/20f017cbc66f8a810114318c74f6e03c5a67b423.jpg,brown_hair,brown_eyes
337715,https://safebooru.org/samples/338/sample_c9496259e45e73e379ead056e8dc3a67c93d9230.jpg,blue_hair,red_eyes
151334,https://safebooru.org/images/152/caefc34afd506310789da0ae7a05d65c5c687efb.png,black_hair,blue_eyes
647655,https://safebooru.org/images/642/83b1a46788dfdc46fd614c84645716539b2d2354.jpg,red_hair,blue_eyes
1125234,https://safebooru.org/images/1084/fe55c76da8acbc680f483c7a379c42e985c27ab3.jpg,blonde_hair,green_eyes
2737991,https://safebooru.org/samples/2629/sample_bf7c1002c2441133b3951bbe5419873eaa755148.jpg,brown_hair,green_eyes
648772,https://safebooru.org/samples/643/sample_aa9e10c12a2bab9c35c8bab1c5f2c7e995f6c8cf.jpg,red_hair,red_eyes
2195658,https://safebooru.org/images/2106/4f3423e40f6d5849610f9f69a2672a72.jpeg,brown_hair,brown_eyes
437483,https://safebooru.org/images/437/433507de2830c2aae2a2a06c33df9d2a729c325a.png,red_hair,red_eyes
744648,https://safebooru.org/images/739/2969149f5b408516e7ec7d10068829f48898f8e3.jpg,black_hair,yellow_eyes
1656807,https://safebooru.org/images/1582/1d986055bea856d53b76a1e7a83e54431a3d9c23.jpg,brown_hair,brown_eyes
2140569,https://safebooru.org/images/2052/63464fb8df53a915b463273c09b6f43d9a87cdd3.jpg,brown_hair,green_eyes
72789,https://safebooru.org/samples/73/sample_ba42ef7c3a04515864568cb646c8f43119f04736.jpg,white_hair,red_eyes
1830663,https://safebooru.org/images/1750/3a4c9750690b44ef2fd993f58af932c2866a2d38.jpg,brown_hair,brown_eyes
2757959,https://safebooru.org/samples/2648/sample_220d5d23ec8adc31b986a0dea14d9f932742aab5.jpg,black_hair,brown_eyes
3022388,https://safebooru.org/images/2901/97495cdbb261927b029f7ab6959ea3c3d16715a7.jpg,green_hair,green_eyes
2019134,https://safebooru.org/images/1937/21a8c5609a703b21fb893f32c82ede01601c5997.png,blonde_hair,yellow_eyes
2532888,https://safebooru.org/samples/2432/sample_83801b2f0022175431b4d6bde3bd24c531025bd2.jpg,pink_hair,yellow_eyes
1375815,https://safebooru.org/images/1322/6900400bca8a453b022025ef43cdc89f930d6ba4.jpg,silver_hair,red_eyes
1548853,https://safebooru.org/images/1479/e30e70e1b64eb259c84883de772651e5538ba308.jpg,blonde_hair,yellow_eyes
1603075,https://safebooru.org/images/1530/7fa72f3cae2ff8c5ecfd340808fcf426567abf6f.jpg,pink_hair,green_eyes
100633,https://safebooru.org/images/101/c85206881455877c3a659834752236b2d0a3cfef.jpg,red_hair,blue_eyes
489715,https://safebooru.org/images/488/9d7f20d8688b5fe2544d9f0635ab562b986b56bd.jpg,red_hair,red_eyes
2423615,https://safebooru.org/samples/2327/sample_4703345136b27ca2e79c81df4da340e1f79259d3.jpg,pink_hair,yellow_eyes
1373492,https://safebooru.org/samples/1320/sample_7d8ac1c1685111d0739524fbe3152fcc8853eaa3.jpg,black_hair,blue_eyes
1092044,https://safebooru.org/samples/1053/sample_00f2c325b898f19960a6f55f10368f9e688f7d5d.jpg,purple_hair,blue_eyes
2703316,https://safebooru.org/images/2595/dc2165d953f171ca19364d30f022587acda5aa5a.jpg,brown_hair,blue_eyes
357457,https://safebooru.org/images/357/a9349425944dbf8afeca62564fac542cbca2235f.jpg,blue_hair,red_eyes
686495,https://safebooru.org/images/681/0c332ce5371bad3f830f60cdd3dc6e4a33d97da6.png,blonde_hair,red_eyes
2485665,https://safebooru.org/samples/2386/sample_5bdbbf18be9534f642f9050a38385592260c75f1.jpg,blonde_hair,blue_eyes
3146110,https://safebooru.org/samples/3021/sample_72c1fa6699c48fcbae66ff1cb56554b3c5d5c36b.jpg,purple_hair,red_eyes
1865488,https://safebooru.org/samples/1783/sample_08cdaa8cab844c56db5c7674259b28266f7f8434.png,blue_hair,blue_eyes
337612,https://safebooru.org/images/338/d6cfd807bce1f3d0072e4af4d60a5381a7b51a2e.png,red_hair,brown_eyes
2784067,https://safebooru.org/images/2674/99c41049d088b1aa608bc89407ba3e67.jpeg,brown_hair,red_eyes
794145,https://safebooru.org/images/788/ec9c8e9770fe535e319528999405bccf51cc14ff.jpg,blonde_hair,red_eyes
2314926,https://safebooru.org/images/2222/1252cf12f4c32b03b388a051b61d172677b29cc5.gif,black_hair,brown_eyes
297220,https://safebooru.org/images/297/9099655282b944136736cb2c3fb87651244c9469.jpg,purple_hair,red_eyes
292106,https://safebooru.org/images/292/51fb587ba2cdaf6a5dc3e26d56bb0b4951eea3be.jpg,red_hair,green_eyes
497926,https://safebooru.org/samples/496/sample_75cfff1210811213cff88a01c250ab6e58dace2e.png,red_hair,blue_eyes
3051871,https://safebooru.org/images/2930/5ad0ef694e10811768d1f3b9b9f77f86f9118f5c.jpg,white_hair,red_eyes
1695387,https://safebooru.org/samples/1618/sample_b287f5e48c894c879c6f3f1f91cc27bb23658815.png,purple_hair,red_eyes
575978,https://safebooru.org/images/573/2337dd23b730ddab567b016e33c9f7f05f9a6041.jpg,red_hair,red_eyes
3095819,https://safebooru.org/images/2973/8cafbd69fcdd0bd81951cc40131482d744a109b5.png,silver_hair,red_eyes
155875,https://safebooru.org/samples/156/sample_ac7c27d6fa013fd9c41b2bb53245a65f6f1c4b12.jpg,purple_hair,purple_eyes
1732471,https://safebooru.org/samples/1654/sample_ebeae91c8960d44d50f55937106f232da0829301.png,blonde_hair,blue_eyes
807500,https://safebooru.org/samples/802/sample_2f1c4b1f4a5db2b7cb11bbe14960270f33f5f06a.png,purple_hair,purple_eyes
462893,https://safebooru.org/images/462/ceeda449a0964e626c6507943902f4b9fa27ebf3.jpg,blonde_hair,green_eyes
2404500,https://safebooru.org/images/2310/5fe344a65eb014974fa94d0b06c2b210bd688fdd.png,pink_hair,brown_eyes
846152,https://safebooru.org/samples/840/sample_559dfd420414ed4b5379879e924b01f51b8a58a9.jpg,brown_hair,brown_eyes
248097,https://safebooru.org/images/248/e9a404e84d688156d014dedcfa4beaad40d2c53d.jpg,blonde_hair,purple_eyes
1708985,https://safebooru.org/images/1631/e59b898008db934b1c73d191a941708081fc35ce.jpg,black_hair,brown_eyes
1472679,https://safebooru.org/images/1406/2d0a4b1ee203bc5ac3aa029d69f1b0a51b40c80f.png,black_hair,yellow_eyes
1078767,https://safebooru.org/samples/1041/sample_39b4a0e04f66becb5a3de1ea6d0c9d5a99a50afc.png,green_hair,green_eyes
2418657,https://safebooru.org/images/2322/d5126e7bb67332a43abad407a305f5f54adce9d9.jpg,white_hair,blue_eyes
1000183,https://safebooru.org/images/994/1ecfc9c1bff99811ed3f640264c60cd8a1f49954.jpg,black_hair,red_eyes
623609,https://safebooru.org/samples/618/sample_13177298dfe9daa46d9b338a96a9a28fd0a42337.jpg,pink_hair,blue_eyes
661967,https://safebooru.org/samples/656/sample_b55484e1804adb42af8e9bd3aab506322067ac94.jpg,white_hair,red_eyes
699739,https://safebooru.org/images/694/802739f6ea84d704309d1ed45bb77477da3d8700.jpg,silver_hair,blue_eyes
2796913,https://safebooru.org/images/2685/44916de45cb6f858b4a4a767dd1bb8fe9e7a8202.png,black_hair,blue_eyes
642996,https://safebooru.org/samples/637/sample_33d680876c3b84980f2f0104beb00e864d90b931.png,silver_hair,blue_eyes
2698018,https://safebooru.org/images/2590/ad0ce9ab5bcec1126ca31785c1d00af07bd1763a.jpg,silver_hair,blue_eyes
2659120,https://safebooru.org/samples/2552/sample_3eb9ba6de30de964441217b1e5dc90a01c4fde95.jpg,blonde_hair,blue_eyes
1725033,https://safebooru.org/images/1646/b68b512e738847b76ad46926aee74a7e764db7b8.png,purple_hair,blue_eyes
2764701,https://safebooru.org/images/2655/9fed162d99392a419d29cf9d3063d7e4f1411ef4.jpg,pink_hair,yellow_eyes
1681813,https://safebooru.org/samples/1605/sample_a1a54bb8a734e7652ebe3d36d33b76fa41f01833.jpg,white_hair,red_eyes
2687677,https://safebooru.org/samples/2580/sample_f15547f57cfa9582003c7e182751a93de9468482.png,blonde_hair,brown_eyes
2281382,https://safebooru.org/samples/2189/sample_3139ce3b9b47477b8d284bee86953b4f3f673e6f.png,blonde_hair,green_eyes
122883,https://safebooru.org/samples/123/sample_b23bbc1b79110a9b838f11c6fc4bdc385f6bd2c7.jpg,red_hair,red_eyes
1995227,https://safebooru.org/samples/1913/sample_5b7953ae937bfd1c34c31a7f8a235fee8559a44c.jpg,pink_hair,green_eyes
1272526,https://safebooru.org/images/1221/2f245144ca4115cb365aeb73957875d9996fdd80.jpg,black_hair,green_eyes
715208,https://safebooru.org/images/710/eaaea815c6fe8a4db5167f3cfb3546538e5050ba.jpg,black_hair,brown_eyes
2630739,https://safebooru.org/samples/2523/sample_34ba09f0486b1ad7543acdca3e98ef3e0e63a07e.jpg,blonde_hair,blue_eyes
2369700,https://safebooru.org/samples/2275/sample_1db3a2248640fbc2a83fc661aba890ce133017b6.jpg,pink_hair,yellow_eyes
3018615,https://safebooru.org/samples/2898/sample_b3cd9451feb669529261c51e86c814bf190b14fb.jpg,white_hair,red_eyes
2245008,https://safebooru.org/images/2153/a3c6ed4524bb72034c8f0972fe6104c9267d1b05.jpg,blue_hair,red_eyes
1064709,https://safebooru.org/images/1029/4f1d53ec87a0d15d483dc16b0039ca0f4d8ca4a0.png,green_hair,green_eyes
2523553,https://safebooru.org/images/2422/d9dfa94a0acb66f2db608da3d9a6085a373c7d32.jpg,silver_hair,blue_eyes
1485712,https://safebooru.org/images/1418/63be3d81c095f82f8baa314e383d100993c6b1df.jpg,green_hair,green_eyes
295794,https://safebooru.org/images/296/ed44351f5d2764bca5bbdf66c12af1e0ea42fa51.jpg,red_hair,red_eyes
604244,https://safebooru.org/images/599/f28a3ee913dc1a30aaaa597d4a5432303e673100.jpg,white_hair,red_eyes
1409580,https://safebooru.org/images/1356/9e58440eda2cd1d589a3bca0d7d66a2b624be06f.jpg,green_hair,green_eyes
1095479,https://safebooru.org/samples/1057/sample_68ed683e3388bad086bd7157b8a43b27d2b857ae.jpg,purple_hair,yellow_eyes
1702568,https://safebooru.org/images/1625/8cad9a8a08baed44834f8a0b7b379fcd02f34561.jpg,pink_hair,blue_eyes
2139941,https://safebooru.org/samples/2052/sample_97ceb9147d02c40205b901a60f38168a4a0ce08e.png,black_hair,red_eyes
2016424,https://safebooru.org/images/1934/49cf97ee338396c2a4fb7fe72899a2f5f986f914.jpg,white_hair,red_eyes
1570212,https://safebooru.org/samples/1493/sample_09c30281dbaa683f0c422ad76e1f4ae747468b6e.jpg,blue_hair,blue_eyes
946013,https://safebooru.org/images/940/62fd899517a4a3436dbd71eb368207ed8db88ee8.jpg,white_hair,green_eyes
2028168,https://safebooru.org/samples/1946/sample_d3b27db2de988691a7fa7d4867e74b990650b24b.jpg,blue_hair,blue_eyes
3115089,https://safebooru.org/samples/2991/sample_1a6cacd3eb9522239c1726a99d27c92501f1bf74.png,blonde_hair,red_eyes
1678848,https://safebooru.org/images/1603/451a0effb6fd5ce8e7519dd0b4d311bdc4b4f019.jpg,blue_hair,brown_eyes
115454,https://safebooru.org/samples/116/sample_a08e7d0f20cd94762d598f9d01fc46830cb26107.jpg,pink_hair,red_eyes
1137017,https://safebooru.org/images/1095/cfdfaa7db6231f0bfeb0daf3b601043f6c72b178.png,white_hair,yellow_eyes
2973566,https://safebooru.org/samples/2854/sample_a7f7ba132ba97fdc740a25d9adc6cedb266ec2ea.jpg,pink_hair,yellow_eyes
2529055,https://safebooru.org/images/2428/151c088e3ac9f530dbd5a1bba4e195a9ae6a065a.jpg,white_hair,blue_eyes
1146273,https://safebooru.org/images/1103/e1ab9bf41303949512d3180320fcc9f3be29f464.jpg,purple_hair,yellow_eyes
202540,https://safebooru.org/samples/203/sample_687367b68e5a6ea3697a5a353043bcfc912714c5.jpg,white_hair,blue_eyes
2834761,https://safebooru.org/samples/2722/sample_14af52dbef5093b17de220ec525a7ebe6f0b69b0.png,brown_hair,green_eyes
1330840,https://safebooru.org/images/1277/3f620faf73ada457992235659e2e4b61b8c564f6.png,blonde_hair,yellow_eyes
3039749,https://safebooru.org/samples/2918/sample_e2d644c97b6bac4b01b37633c9a6210343e5e4d1.png,white_hair,red_eyes
1657825,https://safebooru.org/images/1583/6a2c5721dbb4646542855c06b0bb1c6f0fe2d725.jpg,brown_hair,brown_eyes
2774740,https://safebooru.org/samples/2664/sample_4a4d6593dd3d61d88769fd38a6645347765a7960.jpg,white_hair,blue_eyes
1171888,https://safebooru.org/samples/1127/sample_9a380172fff53f6c85f1045d8ec1c7872e3ff0f1.jpg,black_hair,red_eyes
2186839,https://safebooru.org/images/2097/6690dcdf73b757143b30a99d5ede4ff3027963a4.png,blonde_hair,green_eyes
2023496,https://safebooru.org/images/1941/f6240e3a25ca206fb3a8a7d6c7edb9557b7063a4.jpg,green_hair,brown_eyes
2219438,https://safebooru.org/images/2129/8ffb31ff08f4b80fd68910a7967a07de6738fd24.png,green_hair,blue_eyes
626437,https://safebooru.org/images/465/85ec3172df06f0344c63996360c095feafb342c6.jpg,pink_hair,yellow_eyes
2247622,https://safebooru.org/images/2156/a39c8f6b74aae63ed6e2d03b7ba7b9f340587308.png,black_hair,blue_eyes
2917748,https://safebooru.org/samples/2801/sample_b3f5456477b6e4acadc90466e37ade214512b883.jpg,brown_hair,brown_eyes
1983438,https://safebooru.org/samples/1901/sample_ce4001237b3042ec1221e98badeb4ef2219959e8.jpeg,blonde_hair,blue_eyes
1533444,https://safebooru.org/samples/1464/sample_db4239c5aae6dc148f9e23906741351901eb53af.jpg,silver_hair,red_eyes
1662631,https://safebooru.org/images/1588/1407d630c7f6c3a9843a5402418e94bb8951c544.jpg,brown_hair,brown_eyes
668848,https://safebooru.org/images/663/491175126f2807312a25494b4434ae36dafafe57.jpg,brown_hair,blue_eyes
2598800,https://safebooru.org/samples/2492/sample_70437a55f0286ce3454999ab84d1f3e827125440.jpg,brown_hair,brown_eyes
1747903,https://safebooru.org/samples/1669/sample_8691f56c8d11cb8f0864e833a7880d9b7bd05251.jpg,silver_hair,blue_eyes
1406578,https://safebooru.org/images/1353/955d4bfffd1a65d1f62f54a34d53b550499022be.jpg,silver_hair,blue_eyes
942900,https://safebooru.org/images/937/52c6d634e3c2982224ec298e4c7422e77d367053.jpg,brown_hair,brown_eyes
1928131,https://safebooru.org/images/1846/9379cd7fe5549b0dfd30e14a3dfc27c57d16bf75.png,pink_hair,red_eyes
3017707,https://safebooru.org/samples/2897/sample_02b12f2a49c73e9d9be2908030fa4c163ac8e6db.png,white_hair,red_eyes
1986438,https://safebooru.org/images/1904/e91cf74751bf41929cc023ce8bb9cf460b0ffd78.jpg,purple_hair,brown_eyes
1645233,https://safebooru.org/samples/1570/sample_bd8f8f59308bacb13af20c81becdb2b87dbe60fe.png,blue_hair,blue_eyes
807838,https://safebooru.org/images/802/337d15b74f301dd0124b964865cbb296dd45d983.png,green_hair,brown_eyes
1447890,https://safebooru.org/samples/1382/sample_958740fdc845b491e5f78034f99cd075605736fb.png,blonde_hair,blue_eyes
953897,https://safebooru.org/images/948/063e8af4de93c4876dbfa7f2394a29c24d9b7baa.jpg,purple_hair,red_eyes
1894140,https://safebooru.org/images/1812/ecb57d921f31a05d55f65c8cd4c88b66ea4fe9f1.jpg,green_hair,blue_eyes
4380,https://safebooru.org/samples/5/sample_3d6f2fc2574ed178473332584bf0d48cd46229d2.jpg,red_hair,red_eyes
309075,https://safebooru.org/images/309/eaa49e34464bdee7ba7ae09bbc7bde02324de2d3.png,red_hair,blue_eyes
1368041,https://safebooru.org/images/1314/35eb9e548e071390994da8c6494c7c7570a1530f.jpg,silver_hair,brown_eyes
1751457,https://safebooru.org/samples/1672/sample_ce7f5cde0d88be504c73e8e666abbd56f8ec5967.jpg,blonde_hair,yellow_eyes
2705192,https://safebooru.org/images/2597/fe0bf08e238edf2f5749dc28550da58b2a76ad91.jpg,white_hair,red_eyes
1680410,https://safebooru.org/images/1604/0fb8a082e7b2656a151a13a4c3a29fb643057067.png,purple_hair,blue_eyes
1569131,https://safebooru.org/images/687/ea8fe6a14039857bbb6fd58a2496803d1db9d1bc.png,white_hair,red_eyes
1037818,https://safebooru.org/images/958/10ee10464166bc64afcbcc50c1a1d6db0517a3eb.png,black_hair,yellow_eyes
2592348,https://safebooru.org/images/2486/c564adae9de014b8837cd30cdd808c2f05330d67.png,blonde_hair,red_eyes
3025458,https://safebooru.org/images/2904/53d7dc75952a1a4461873a48fca50e0f7459276a.jpg,black_hair,green_eyes
85309,https://safebooru.org/images/86/3405dd8d08ee9c7602f2ba6dea6ee3105dbedf03.png,blonde_hair,blue_eyes
1284410,https://safebooru.org/samples/1233/sample_4e542c245b20e212c9f3c4a375a27a9eb34b38bc.png,white_hair,yellow_eyes
2281219,https://safebooru.org/samples/2189/sample_58e8e6501847ec54edf4aeff443c1b3a8d91ab72.jpg,brown_hair,brown_eyes
3141928,https://safebooru.org/images/3017/329137ae322d30c8bc08262dbda306c10fa63c2f.png,pink_hair,blue_eyes
194415,https://safebooru.org/images/195/e742f4499e9e31b0a3692874e521012b9de94e8e.jpg,pink_hair,red_eyes
2200077,https://safebooru.org/samples/2110/sample_6a1036762b302158cb8fb595cc0e3424a26e614f.jpg,blonde_hair,blue_eyes
469726,https://safebooru.org/images/468/f5c0b9e9fb31a9f74d98587f3e98d025fbf8b558.jpg,silver_hair,red_eyes
291661,https://safebooru.org/samples/292/sample_c71d95a39324c8993ae0dfe1d0cb13024022bd67.jpg,pink_hair,blue_eyes
2970082,https://safebooru.org/images/2851/07643814f9100cb63657ced05257b6587c460ce6.jpg,blue_hair,blue_eyes
1157484,https://safebooru.org/images/1114/6b46d7895aa20bfdd145d856c06c6710163e65bc.png,brown_hair,blue_eyes
2024414,https://safebooru.org/images/1942/0aae8f5604bbe56837e8cbaeb2fd24b2f0db3a51.jpg,white_hair,red_eyes
3041140,https://safebooru.org/samples/2919/sample_5a2947320bee0979a23f1535d93e59b5.png,brown_hair,green_eyes
2192098,https://safebooru.org/samples/2102/sample_c3329a6606d8eaf98b7e8e1095199be9ecce06bf.jpg,black_hair,yellow_eyes
2709250,https://safebooru.org/images/2601/d44eeefdf40ad0d2a49d607974abf885337e738f.png,purple_hair,red_eyes
939084,https://safebooru.org/images/933/f5c34cb7a25f5ccd44646b3051d5bb3b06d7c74c.jpg,purple_hair,purple_eyes
1796569,https://safebooru.org/samples/1717/sample_351ebf838a4bb973cd2a69e618e8561a0e3cb08a.jpg,white_hair,red_eyes
1883687,https://safebooru.org/images/1801/0a0f1c352ef2bd70f512ca0afd4dd7442c092abe.jpg,brown_hair,brown_eyes
1841804,https://safebooru.org/images/1760/7e7ff2bec5b35033ef931f7427add598d7586db3.jpg,silver_hair,red_eyes
2935810,https://safebooru.org/images/2818/87730578cedbbac07096be89a38abd76eafd6226.jpg,silver_hair,red_eyes
447017,https://safebooru.org/images/447/6f4a6faedb05fd36f241766e8f1b7a2679ba49d3.jpg,purple_hair,purple_eyes
1324705,https://safebooru.org/images/1271/2c991e953b96be64db0a14912c7c9ddc92ee46e9.jpg,purple_hair,blue_eyes
1570592,https://safebooru.org/samples/1499/sample_ba60d863f7b79ec9c74161462d02d6c73d522ea3.jpg,black_hair,blue_eyes
1238165,https://safebooru.org/images/1188/1547e5781d93bc49a9ce56caa0191092c2aebf9b.jpg,black_hair,blue_eyes
237014,https://safebooru.org/images/237/90027980b2af730f6c53a723f6095ac5e9ff9d82.jpg,red_hair,yellow_eyes
2209223,https://safebooru.org/images/2119/7d3a5210c66a93ce38e229e7d6ab67ecf83280ce.jpg,brown_hair,blue_eyes
1623744,https://safebooru.org/images/1550/12986cc4208f1709b86f6384568785fc95b71f25.jpg,blue_hair,blue_eyes
2649679,https://safebooru.org/samples/2542/sample_933e0fdff13a6d629c8d29cd323a163bc933632e.png,silver_hair,yellow_eyes
2283413,https://safebooru.org/samples/2191/sample_b4c870693e944a8801c0982a2b6219cb2f397611.jpg,pink_hair,brown_eyes
2143301,https://safebooru.org/samples/2055/sample_b4abe6528234f6af8d6b339772e4fb31a0a6d182.png,brown_hair,brown_eyes
1697095,https://safebooru.org/samples/1620/sample_03f8d4d89c5f76807161397d2ac5ca73227a31d2.png,blue_hair,red_eyes
2297076,https://safebooru.org/images/2204/46945d066f27ada27272bd4ee43147c7355b4f22.png,green_hair,green_eyes
1334325,https://safebooru.org/samples/1281/sample_4f691d5deb5186349007ef28bc6dd38cf5c809df.jpg,black_hair,blue_eyes
3010405,https://safebooru.org/samples/2890/sample_21ab97587c2336f119001130613e2daed6aadbe6.png,green_hair,blue_eyes
543297,https://safebooru.org/images/541/528027e7e421bb2dd64ea35e779fbbef2345f44d.jpg,pink_hair,purple_eyes
721743,https://safebooru.org/images/716/e6d72743edc636ce0bfd06aac09f9831c84677fc.jpg,red_hair,red_eyes
3101467,https://safebooru.org/samples/2978/sample_09b16c589d40e1052116f07466e7e60333d90964.jpg,blonde_hair,red_eyes
3108329,https://safebooru.org/samples/2985/sample_88b7cff401e4c0462bcc6f3ac9fb3d4a2c6f577e.png,brown_hair,brown_eyes
697869,https://safebooru.org/images/692/16535e6f3f42b8730479d5d4122a79b302dd7123.jpg,red_hair,yellow_eyes
1130264,https://safebooru.org/samples/1089/sample_9559b211570f8084775a64dcf413e1b3049c4729.jpg,black_hair,blue_eyes
2291793,https://safebooru.org/images/2200/dd8465d4b59ddaa55366c0d6ff71e3edffad11b4.jpg,blonde_hair,blue_eyes
1291078,https://safebooru.org/images/1000/e7e2c0eae262741c2ecfb2bfbf66b0ea.jpeg,pink_hair,blue_eyes
1332670,https://safebooru.org/images/1279/31fb710c48e42f3bf1683c8a7e64e2ec32559f96.gif,white_hair,red_eyes
183638,https://safebooru.org/samples/184/sample_a9652e06f822e728e3c3476957d63bb0c2412d9f.jpg,purple_hair,purple_eyes
1908774,https://safebooru.org/samples/1826/sample_2405c06ef777b7b599110a4d0b22986a162633a8.jpg,white_hair,green_eyes
213373,https://safebooru.org/images/214/a5d40545a257917e56a7b6fdf766601f9b60a80c.png,blue_hair,brown_eyes
1930189,https://safebooru.org/images/1848/3bff72002b8f243020d6713a64c2697ed1d24d6d.jpg,white_hair,blue_eyes
883406,https://safebooru.org/images/878/95e9c5b4c0f5ce7eeb721a3acc8269a0c31e1d4e.jpg,silver_hair,green_eyes
335920,https://safebooru.org/images/336/f134151275ee4e5fdb771283aeeadbdfa31407ba.jpg,purple_hair,red_eyes
2917951,https://safebooru.org/images/2802/a4acdf7c5dfafb81a7746184e4e2c5e3e0c8c3bb.jpg,black_hair,red_eyes
2460030,https://safebooru.org/samples/2361/sample_f8503e1106654c55257ed36d209e8bd5c9adbc63.png,silver_hair,blue_eyes
689917,https://safebooru.org/images/684/f94ccebc0cacf0572be4a5ee20207db2e06ae72d.jpg,brown_hair,brown_eyes
1523059,https://safebooru.org/images/1454/1a522b5f0fa3d3985f228e9308e181a725415059.jpg,black_hair,red_eyes
2313697,https://safebooru.org/samples/2220/sample_92b1cf1f8c23a3a78891603aafeead961798e5d2.png,silver_hair,blue_eyes
1783785,https://safebooru.org/images/1704/b6746245f16ba39c7cd55e0f786faf64c86533d7.png,black_hair,green_eyes
898658,https://safebooru.org/samples/893/sample_f093ccd7f9bc0adda0a545d96454828d24fb926d.png,pink_hair,red_eyes
2590241,https://safebooru.org/images/2484/107dc147277721b1e93e72ed54481cfe1a92bbd4.png,silver_hair,red_eyes
711525,https://safebooru.org/images/706/f5767eb2ab6f59b92e0b8e3fd3ab5fe8d889d026.jpg,green_hair,green_eyes
126017,https://safebooru.org/samples/126/sample_0b059ecf7f30934d6a3765198c410699aa5973a1.jpg,purple_hair,red_eyes
684201,https://safebooru.org/images/679/2a18de98597e44934f1c0fbbae50f101ceafe244.jpg,green_hair,green_eyes
1291034,https://safebooru.org/images/1239/421b5dbc5fa6ed6d000d0786e633ba67.jpeg,green_hair,blue_eyes
2461568,https://safebooru.org/samples/2363/sample_79137481399613c20b58c9f098a8b71197ba4cba.jpg,blue_hair,blue_eyes
266135,https://safebooru.org/images/266/0ebc4c39ce6d3d3919ab9a6d7878503879533979.jpg,purple_hair,blue_eyes
1843419,https://safebooru.org/samples/1761/sample_d110171c6a4772172a5d7940c133e1565987c254.png,green_hair,blue_eyes
492522,https://safebooru.org/samples/491/sample_1a382e9a0a8f2849d9438efd0029da58eb4f1f32.jpg,black_hair,yellow_eyes
2660601,https://safebooru.org/images/2553/a4e914163e1820dac0d7775c9f97dd55e6549bb9.jpg,pink_hair,red_eyes
745322,https://safebooru.org/samples/740/sample_513cb5e2f7b5ca4def9a84f1b5a9f5373a30cc99.jpg,blue_hair,red_eyes
2733046,https://safebooru.org/images/2625/53315badc2f63e41e441982e6483ff2898af1491.jpg,pink_hair,brown_eyes
1835291,https://safebooru.org/images/1754/7fcb1236df3f92b94b0e9be6d5b3e2f3080a4ec5.png,blue_hair,red_eyes
933034,https://safebooru.org/samples/927/sample_a8f35de34fcfe857d175ee587361c6645ad01fa1.jpg,red_hair,red_eyes
360525,https://safebooru.org/images/361/662810bca803d68dea5d612b0a1d79bcaee03f5c.jpg,green_hair,green_eyes
232314,https://safebooru.org/samples/233/sample_2c3250d62a586a99749f9ee3356d9ef9e988c10f.jpg,brown_hair,green_eyes
2533697,https://safebooru.org/images/2433/6f80f2629e76d7568930f5c0dca95a370a9a46ea.jpg,blonde_hair,blue_eyes
1652601,https://safebooru.org/images/1578/84e9929b219edbb99b1afef959534c83343b1d86.png,pink_hair,brown_eyes
2620111,https://safebooru.org/images/2513/a268364559738b16a5a8900a03000629bc080e97.png,blue_hair,green_eyes
1843224,https://safebooru.org/samples/1761/sample_999689b0a340e5cb415bd4c3875e3e1826b04c23.jpg,black_hair,blue_eyes
253075,https://safebooru.org/images/253/979ac4bd99e0b5999dfed0d2277917f81f4af823.jpg,white_hair,brown_eyes
3116020,https://safebooru.org/samples/2992/sample_8189215603f9d58369883b3af51630ed1b40f777.jpg,blonde_hair,green_eyes
